signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
25294,2015-12-10 04:00:00,1.10176,3,1.09821,1.10427,1.09739,1.10184,1.018051,1.172616,1.873707,76.786939,0,1.864598,-0.225895,0.329449,0.378842,-0.260904,0.410668,2.054073,0.0,0.340139,0,0,27,1.982139,1.10183,1.10296,1.1012,1.10175,1.022411,1.047542,2.164414,76.554031,0,0.575481,-6.875,-0.007261,0.363221,-0.184084,0.329449,1.864598,-0.000908,0.347187,0,0,28,1.974132,1.10176,1.10182,1.10041,1.10054,1.022056,0.931219,2.353418,73.333511,0,0.55112,-0.106557,-0.110855,0.346799,-0.104231,-0.007261,0.575481,0.000908,-0.07174,0,0,29,1.866357,25295,40.0,1,0,1
25295,2015-12-10 08:00:00,1.10054,1,1.10183,1.10296,1.1012,1.10175,1.022411,1.047542,2.164414,76.554031,0,0.575481,-6.875,-0.007261,0.363221,-0.184084,0.329449,1.864598,-0.000908,0.347187,0,0,28,1.974132,1.10176,1.10182,1.10041,1.10054,1.022056,0.931219,2.353418,73.333511,0,0.55112,-0.106557,-0.110855,0.346799,-0.104231,-0.007261,0.575481,0.000908,-0.07174,0,0,29,1.866357,1.10054,1.10073,1.09676,1.09798,1.01858,0.799225,2.4365,66.919226,0,0.88601,-0.476562,-0.233155,0.348605,-0.029062,-0.110855,0.55112,0.0,-0.331695,0,0,30,1.637553,25296,40.0,1,0,1
25349,2015-12-23 00:00:00,1.09508,3,1.0941,1.09839,1.094,1.09771,1.014233,1.071107,1.636439,66.448274,0,1.680491,-0.027701,0.328866,0.319769,1.373887,0.207476,1.22872,0.0,0.207009,0,1,19,1.613359,1.09769,1.09815,1.09462,1.09508,1.014077,0.884268,1.626772,59.708269,0,0.73534,-0.176245,-0.238339,0.320667,1.368695,0.328866,1.680491,-0.001822,0.056673,0,0,20,1.377068,1.09508,1.09568,1.09455,1.09499,1.013325,0.844538,1.612955,59.485906,0,0.531531,-4.888889,-0.008219,0.305158,1.361953,-0.238339,0.73534,0.0,-0.006395,0,0,21,1.368962,25352,20.0,0,1,1
25409,2016-01-08 04:00:00,1.09176,3,1.08596,1.09399,1.08554,1.09342,1.015122,1.189695,1.872777,66.348232,0,1.237025,-0.0563,0.682263,0.414722,0.543126,0.011971,1.691372,0.001842,0.274347,0,5,13,1.227342,1.09342,1.09394,1.09114,1.09177,1.021086,1.012098,2.118999,63.068876,0,0.444969,-0.381818,-0.151131,0.404,0.527964,0.682263,1.237025,0.0,0.515872,0,4,14,1.078066,1.09176,1.09223,1.08713,1.08737,1.017485,0.799927,2.189635,55.229465,0,0.956251,-0.05467,-0.403726,0.410162,0.506677,-0.151131,0.444969,-0.000916,-0.367506,0,3,15,0.677782,25409,40.0,1,0,1
25410,2016-01-08 08:00:00,1.08737,1,1.09342,1.09394,1.09114,1.09177,1.021086,1.012098,2.118999,63.068876,0,0.444969,-0.381818,-0.151131,0.404,0.527964,0.682263,1.237025,0.0,0.515872,0,4,14,1.078066,1.09176,1.09223,1.08713,1.08737,1.017485,0.799927,2.189635,55.229465,0,0.956251,-0.05467,-0.403726,0.410162,0.506677,-0.151131,0.444969,-0.000916,-0.367506,0,3,15,0.677782,1.08737,1.08994,1.08545,1.08715,1.016025,0.774707,2.248375,54.86227,0,1.027552,-7.727273,-0.020236,0.410442,0.479147,-0.403726,0.956251,0.0,-0.154535,0,3,16,0.657683,25411,0.0,0,1,0
25445,2016-01-16 00:00:00,1.09169,3,1.09081,1.09844,1.0908,1.09632,1.010055,1.162902,1.295722,67.218542,0,1.823281,-0.001815,0.50259,0.38886,-0.091045,0.071506,1.271345,0.0,0.173568,0,3,15,1.488616,1.09636,1.0983,1.09068,1.0917,1.009754,0.801226,1.326404,56.57198,0,1.137933,-0.218884,-0.426857,0.412469,-0.074947,0.50259,1.823281,0.003649,-0.011001,0,3,16,1.071723,1.09169,1.09197,1.0905,1.09132,1.009192,0.748832,1.320074,55.789276,0,0.096925,-2.216216,-0.033904,0.392762,-0.060042,-0.426857,1.137933,-0.000916,-0.016503,0,2,17,1.037276,25448,20.0,0,1,1
25462,2016-01-20 16:00:00,1.09134,1,1.09535,1.09757,1.0937,1.09621,1.007291,1.042807,0.916678,65.769397,0,1.244663,-1.918605,0.078452,0.313028,-0.032147,0.297619,0.865712,-0.000913,0.174942,0,0,32,1.478731,1.0962,1.09654,1.08973,1.09134,1.003568,0.549272,0.91537,52.622427,0,1.545389,-0.331276,-0.445324,0.336537,-0.037243,0.078452,1.244663,-0.000912,-0.362988,0,0,33,1.03909,1.09134,1.09328,1.08878,1.09065,1.002701,0.480975,0.915511,51.064923,0,1.886503,-2.710145,-0.063265,0.342168,-0.046981,-0.445324,1.545389,0.0,-0.087178,1,0,34,0.976482,25463,10.0,0,1,1
25502,2016-01-29 04:00:00,1.09294,3,1.09518,1.09674,1.09398,1.09408,1.012329,1.010863,1.221332,65.373276,0,0.958135,-0.090909,-0.100541,0.306702,-0.169782,0.437367,1.714705,-0.000913,0.444387,0,0,25,1.286926,1.09408,1.09454,1.09284,1.09293,1.01093,0.879659,1.244219,61.891804,0,0.501999,-0.078261,-0.105222,0.296204,-0.162741,-0.100541,0.958135,0.0,-0.104207,0,0,26,1.183058,1.09294,1.09483,1.08828,1.09285,1.006597,0.833982,1.289529,61.645856,0,1.321536,-50.777778,-0.008235,0.317878,-0.152981,-0.105222,0.501999,0.000915,-0.417261,0,0,27,1.175825,25502,40.0,1,0,1
25528,2016-02-04 08:00:00,1.10869,1,1.1108,1.11164,1.10767,1.11106,1.028758,1.111045,2.831147,82.078803,0,0.779103,-12.038462,0.023401,0.382377,0.050101,0.504105,1.753338,-0.007201,0.277929,0,0,21,2.795529,1.11104,1.11148,1.10743,1.10869,1.028243,0.963526,3.006752,75.555457,0,0.816421,-0.53617,-0.211962,0.381916,0.092334,0.023401,0.779103,-0.0018,-0.021667,0,0,22,2.587739,1.10869,1.114,1.10693,1.11323,1.027773,1.010993,3.271313,78.998769,0,1.187109,-0.387665,0.407822,0.398554,0.134981,-0.211962,0.816421,0.0,-0.04515,0,0,23,2.985008,25528,-30.0,0,1,0
25552,2016-02-10 04:00:00,1.12903,3,1.13166,1.13378,1.12818,1.12937,1.017313,1.038012,1.755688,69.120802,0,1.195878,-0.519651,-0.202768,0.463144,1.088656,0.782023,1.892962,-0.001767,0.506013,0,0,45,4.371464,1.1294,1.1297,1.12831,1.12903,1.017913,0.954906,1.925194,68.490378,0,0.428855,-1.945946,-0.032771,0.438986,1.136458,-0.202768,1.195878,0.002656,0.011523,0,0,46,4.342666,1.12903,1.13111,1.12844,1.12938,1.018421,0.916804,2.079886,68.805785,0,0.716745,-1.685714,0.03099,0.42439,1.18434,-0.032771,0.428855,0.0,0.011522,0,0,47,4.37231,25554,20.0,0,1,1
25657,2016-03-04 04:00:00,1.09507,3,1.09461,1.09684,1.09326,1.09613,1.010422,1.228516,1.058634,61.965175,0,0.813267,-0.888158,0.13867,0.311357,-0.638483,0.363596,1.701291,-0.000914,0.367222,0,2,7,1.471541,1.09613,1.09642,1.09421,1.09507,1.011658,1.027079,1.205135,59.096449,0,0.496322,-0.811321,-0.096797,0.303812,-0.65473,0.13867,0.813267,0.0,0.086896,0,1,8,1.376168,1.09507,1.09553,1.09349,1.0946,1.011211,0.928165,1.309822,57.818294,0,0.655447,-2.361702,-0.042938,0.295545,-0.671565,-0.096797,0.496322,0.0,-0.065801,0,1,9,1.333821,25658,0.0,0,1,0
25658,2016-03-04 08:00:00,1.0946,1,1.09613,1.09642,1.09421,1.09507,1.011658,1.027079,1.205135,59.096449,0,0.496322,-0.811321,-0.096797,0.303812,-0.65473,0.13867,0.813267,0.0,0.086896,0,1,8,1.376168,1.09507,1.09553,1.09349,1.0946,1.011211,0.928165,1.309822,57.818294,0,0.655447,-2.361702,-0.042938,0.295545,-0.671565,-0.096797,0.496322,0.0,-0.065801,0,1,9,1.333821,1.0946,1.09567,1.09281,1.09383,1.010636,0.836156,1.375254,55.69309,0,0.796361,-1.324675,-0.070395,0.293304,-0.691972,-0.042938,0.655447,0.0,-0.062186,0,1,10,1.264365,25659,0.0,0,1,0
25662,2016-03-05 00:00:00,1.1002,3,1.0971,1.1043,1.09027,1.10095,1.00928,1.069272,1.776571,67.922566,1,2.332377,-1.774026,0.349698,0.373496,-0.701431,0.298059,1.002204,0.0,-0.323639,0,1,12,1.902902,1.10094,1.10137,1.09898,1.10015,1.017622,0.953404,1.94294,65.655379,0,0.889095,-1.481013,-0.071808,0.362588,-0.708308,0.349698,2.332377,-0.000908,0.798885,0,1,13,1.831568,1.1002,1.1012,1.10003,1.10064,1.018309,0.919017,2.032837,66.395264,0,0.124147,-0.386364,0.039977,0.344131,-0.714621,-0.071808,0.889095,0.004545,0.095543,0,1,14,1.875273,25665,40.0,1,0,1
25713,2016-03-17 04:00:00,1.12102,3,1.1079,1.1242,1.10702,1.12227,1.001619,1.290001,1.188021,68.083204,1,2.036811,-0.061239,1.280441,0.419413,-0.074626,-0.052351,1.747655,0.0,0.114854,0,1,1,3.766473,1.12221,1.12282,1.12048,1.12103,1.014458,1.08326,1.371204,65.685798,0,0.624386,-0.466102,-0.10526,0.404796,-0.052724,1.280441,2.036811,-0.005346,1.215877,0,1,2,3.660027,1.12102,1.12295,1.12059,1.12179,1.015182,1.036593,1.557231,66.465222,0,0.784521,-0.558442,0.06864,0.390654,-0.02738,-0.10526,0.624386,-0.000892,0.009817,0,1,3,3.725296,25714,-30.0,0,1,0
25718,2016-03-18 00:00:00,1.13151,3,1.13014,1.13371,1.12905,1.13249,1.027035,1.063185,2.797461,75.332485,0,1.706178,-0.46383,0.207507,0.421076,0.102133,0.108835,1.746301,-0.000885,0.132144,0,1,6,4.63492,1.13252,1.13265,1.13106,1.13168,1.029436,0.96027,3.076088,73.570336,0,0.653233,-0.738095,-0.074226,0.401314,0.139739,0.207507,1.706178,0.002649,0.178026,0,1,7,4.566662,1.13151,1.13197,1.13062,1.13171,1.029035,0.903948,3.267533,73.594972,0,0.545128,-4.45,0.017672,0.38116,0.175597,-0.074226,0.653233,-0.015022,-0.038902,0,1,8,4.569192,25720,40.0,1,0,1
25760,2016-03-29 00:00:00,1.11995,3,1.11646,1.12197,1.11646,1.1208,1.001555,1.377461,0.394719,60.728291,0,1.751588,0.0,0.387223,0.209978,1.059895,-0.004479,0.474241,0.001791,0.066325,0,3,13,3.640257,1.12079,1.12113,1.11889,1.11993,1.003919,1.055423,0.458696,56.836419,0,1.022077,-1.209302,-0.076791,0.209417,1.086322,0.387223,1.751588,-0.000892,0.217652,0,2,14,3.565401,1.11995,1.12022,1.11912,1.12004,1.004289,1.003087,0.508594,57.209815,0,0.667175,-9.222222,0.008035,0.201455,1.114255,-0.076791,1.022077,0.001786,0.020556,0,1,15,3.574872,25763,20.0,0,1,1
25762,2016-03-29 08:00:00,1.11948,1,1.11995,1.12022,1.11912,1.12004,1.004289,1.003087,0.508594,57.209815,0,0.667175,-9.222222,0.008035,0.201455,1.114255,-0.076791,1.022077,0.001786,0.020556,0,1,15,3.574872,1.12004,1.12007,1.1184,1.11947,1.003714,0.868662,0.536671,54.575216,0,1.120235,-1.877193,-0.050917,0.197816,1.117288,0.008035,0.667175,0.0,-0.064336,0,1,16,3.525776,1.11948,1.11984,1.11687,1.11762,1.002345,0.56275,0.534899,47.008583,0,1.369541,-0.403226,-0.166425,0.202972,1.119719,-0.050917,1.120235,0.000893,-0.136803,0,1,17,3.366081,25763,10.0,0,1,1
25767,2016-03-30 04:00:00,1.1289,3,1.12019,1.13032,1.11957,1.12972,1.006814,1.417861,1.118091,74.770604,0,2.335103,-0.065058,0.843572,0.279616,1.096617,0.016961,2.933145,-0.000893,0.149387,0,0,20,4.401091,1.12971,1.12971,1.12831,1.12889,1.015513,1.148587,1.386396,71.906291,0,0.724171,-0.707317,-0.072638,0.268756,1.090093,0.843572,2.335103,-0.000885,0.780657,0,0,21,4.330803,1.1289,1.13001,1.12862,1.12918,1.016322,1.046434,1.595169,72.305488,0,0.909548,-1.0,0.024797,0.258288,1.082808,-0.072638,0.724171,0.000886,0.027475,0,0,22,4.355373,25768,-30.0,0,1,0
25803,2016-04-07 00:00:00,1.13996,3,1.13434,1.14317,1.1333,1.14283,0.998917,1.172148,0.622327,64.316967,1,2.076561,-0.122497,0.742893,0.305134,1.655867,-0.119011,1.246473,-0.000882,0.060038,0,6,0,5.497756,1.1428,1.14312,1.1392,1.13995,1.004131,0.748269,0.638433,57.04079,0,1.229228,-0.263158,-0.250011,0.308617,1.688657,0.742893,2.076561,-0.002625,0.520604,0,6,1,5.259003,1.13996,1.14045,1.13913,1.14,1.00409,0.743416,0.651133,57.131463,0,0.331332,-20.75,0.003509,0.294831,1.716798,-0.250011,1.229228,0.000877,-0.006145,0,6,2,5.263158,25805,-30.0,0,1,0
25859,2016-04-20 00:00:00,1.13622,3,1.13407,1.13842,1.13385,1.13751,1.009063,1.153744,1.062203,67.966877,0,2.001339,-0.063953,0.302415,0.257767,0.886454,0.122567,1.390893,0.0,0.212117,0,0,21,5.05578,1.13751,1.13823,1.13608,1.13623,1.010982,0.971996,1.137069,63.062639,0,0.788311,-0.117188,-0.112653,0.253141,0.867122,0.302415,2.001339,0.0,0.196675,0,0,22,4.948822,1.13622,1.13638,1.13538,1.13581,1.009961,0.894696,1.149404,61.494677,0,0.416202,-1.04878,-0.036098,0.241435,0.84894,-0.112653,0.788311,-0.00088,-0.061615,0,0,23,4.913674,25863,40.0,1,0,1
25894,2016-04-27 16:00:00,1.13015,1,1.13043,1.13332,1.1291,1.13303,1.007294,1.027036,1.046098,60.802583,0,0.938952,-0.511538,0.229473,0.26081,0.122353,0.076961,0.716414,-0.000885,-0.040724,0,2,16,4.68037,1.13299,1.1332,1.13009,1.13016,1.008224,0.767102,1.074405,53.231451,0,1.204042,-0.024735,-0.250407,0.262452,0.119381,0.229473,0.938952,-0.00353,0.08768,0,2,17,4.43831,1.13015,1.13288,1.12928,1.13219,1.007612,0.884728,1.147181,57.283147,0,1.742977,-0.426471,0.180182,0.26598,0.116646,-0.250407,1.204042,-0.000885,-0.071676,0,2,18,4.60965,25895,-30.0,0,1,0
26052,2016-06-02 04:00:00,1.11871,3,1.11636,1.11937,1.11498,1.11924,1.005126,1.105638,0.807644,60.026479,0,1.047578,-0.479167,0.257317,0.242969,-1.266654,-0.093162,2.375566,0.001792,0.011661,0,4,16,3.50595,1.11924,1.1193,1.11823,1.11872,1.008006,0.972553,0.864857,58.472287,0,0.421636,-0.942308,-0.046482,0.232551,-1.267457,0.257317,1.047578,0.0,0.291485,0,3,17,3.461098,1.11871,1.12134,1.11858,1.12084,1.008451,1.069792,0.97565,62.711224,0,0.955694,-0.061033,0.190036,0.233121,-1.262736,-0.046482,0.421636,-0.000894,0.031299,0,2,18,3.643696,26053,-30.0,0,1,0
26055,2016-06-02 16:00:00,1.11858,1,1.12088,1.12198,1.11906,1.12125,1.008784,1.019887,1.049312,63.48746,0,1.108982,-4.918919,0.032999,0.234992,-1.262216,0.190036,0.955694,0.003569,0.042912,0,1,19,3.67893,1.12126,1.1216,1.11832,1.11858,1.0075,0.768665,1.001111,55.39959,0,1.279634,-0.097015,-0.239589,0.239672,-1.26543,0.032999,1.108982,0.000892,-0.066127,0,0,20,3.449016,1.11858,1.12156,1.11449,1.11556,1.003701,0.482577,0.961955,47.957675,0,2.224086,-0.354305,-0.270716,0.268424,-1.271137,-0.239589,1.279634,0.0,-0.342478,0,0,21,3.187637,26055,40.0,1,0,1
26065,2016-06-06 04:00:00,1.13505,3,1.13554,1.13732,1.13545,1.13662,1.02769,1.116293,2.542617,77.070018,0,0.211207,-0.083333,0.095019,0.359996,-1.141054,0.246579,1.036659,0.0,0.278195,0,1,2,4.981436,1.13542,1.13719,1.13445,1.1351,1.026929,0.980295,2.768159,73.477878,0,0.476365,-2.03125,-0.028191,0.351971,-1.107158,0.095019,0.211207,-0.105576,-0.088071,0,1,3,4.854198,1.13505,1.13538,1.13365,1.13393,1.025953,0.890328,2.900725,70.744574,0,0.831822,-0.25,-0.098772,0.338065,-1.077593,-0.028191,0.476365,-0.004405,-0.070519,0,1,4,4.756026,26068,0.0,0,1,0
26082,2016-06-09 00:00:00,1.13945,3,1.13817,1.14103,1.13735,1.14006,1.004086,1.212231,0.532998,73.907933,0,1.656168,-0.433862,0.165781,0.257003,-0.622051,0.126519,1.033745,0.0,0.083597,0,1,19,5.268144,1.14005,1.14083,1.13913,1.13943,1.005424,1.040017,0.545472,71.364502,0,0.898027,-0.483871,-0.054413,0.249434,-0.57893,0.165781,1.656168,-0.000877,0.156504,0,0,20,5.215766,1.13945,1.14059,1.13898,1.14023,1.005504,1.047566,0.628728,72.651553,0,0.479708,-0.602564,0.068407,0.241541,-0.533471,-0.054413,0.898027,0.001755,-0.013168,0,0,21,5.282268,26085,40.0,1,0,1
26149,2016-06-23 20:00:00,1.13693,2,1.1319,1.14208,1.13164,1.13892,1.007054,1.087042,1.237171,65.77192,0,1.887953,-0.037037,0.616373,0.370531,0.096982,-0.225279,0.828116,-0.00265,-0.008836,0,0,29,5.173322,1.13893,1.14049,1.13401,1.13696,1.009377,0.913558,1.30529,61.491058,0,1.753739,-1.497462,-0.173269,0.385368,0.115712,0.616373,1.887953,0.000878,0.209431,0,0,30,5.009851,1.13693,1.13929,1.13417,1.13815,1.00984,0.938783,1.415525,63.06297,0,0.825841,-2.262295,0.107191,0.3896,0.132707,-0.173269,1.753739,-0.002639,0.014109,0,0,31,5.109168,26150,10.0,0,1,1
26229,2016-07-12 16:00:00,1.10921,1,1.10771,1.1126,1.10732,1.11097,1.004496,1.192339,0.652664,60.435103,0,1.233008,-0.119632,0.293437,0.299847,-0.939719,0.18958,0.934948,0.0,0.19454,0,4,5,2.787654,1.11095,1.11218,1.10796,1.10921,1.005187,0.898962,0.700659,55.369908,0,1.656873,-0.718391,-0.156868,0.306046,-0.939633,0.293437,1.233008,-0.0018,0.057797,0,4,6,2.633406,1.10921,1.11053,1.10603,1.10726,1.003435,0.648145,0.699662,50.336137,0,1.926329,-0.630769,-0.17611,0.313715,-0.930053,-0.156868,1.656873,0.0,-0.174194,0,4,7,2.461933,26230,20.0,0,1,1
26237,2016-07-14 00:00:00,1.10934,3,1.10739,1.11195,1.10664,1.11115,1.004465,1.066706,0.799146,59.699569,0,1.663293,-0.199468,0.338388,0.302328,-0.957535,0.251038,1.5224,-0.000903,0.216436,0,4,13,2.803402,1.11113,1.11166,1.10926,1.10933,1.006618,0.825116,0.806465,54.896191,0,0.691892,-0.038889,-0.16226,0.296647,-0.964415,0.338388,1.663293,-0.0018,0.236753,0,3,14,2.643938,1.10934,1.1103,1.1085,1.10945,1.005861,0.80455,0.832125,55.152409,0,0.619699,-7.636364,0.009915,0.287017,-0.969909,-0.16226,0.691892,0.000901,-0.068514,0,2,15,2.654468,26239,-30.0,0,1,0
26303,2016-07-28 16:00:00,1.10822,1,1.10725,1.11191,1.10637,1.11026,1.012053,1.16942,1.326134,73.450531,0,1.307331,-0.292359,0.271108,0.277528,-0.884631,0.050575,0.770022,-0.000903,0.046118,0,2,3,2.725488,1.11023,1.11136,1.10788,1.10827,1.013453,0.959028,1.429632,66.162195,0,1.37604,-0.19898,-0.176852,0.280596,-0.871074,0.271108,1.307331,-0.002702,0.136482,0,1,4,2.550822,1.10822,1.11077,1.10793,1.10933,1.013355,0.957228,1.517303,67.98454,0,1.588067,-0.261261,0.10006,0.278591,-0.856607,-0.176852,1.37604,-0.004512,0.004513,0,1,5,2.643938,26308,-30.0,0,1,0
26312,2016-08-01 00:00:00,1.11715,3,1.11686,1.11885,1.11543,1.11777,1.01932,1.00247,2.117835,77.027396,0,0.909368,-1.571429,0.081412,0.300026,-0.747211,0.492452,2.146288,0.0,0.449371,0,1,12,3.379049,1.11778,1.11849,1.11718,1.11743,1.02043,0.930953,2.194747,75.795897,0,0.189663,-0.714286,-0.031322,0.287054,-0.716819,0.081412,0.909368,0.000895,0.15689,0,1,13,3.349651,1.11715,1.11831,1.11653,1.11668,1.01909,0.860458,2.209797,73.022498,0,0.327837,-0.319149,-0.042089,0.278115,-0.685975,-0.031322,0.189663,-0.025057,-0.058182,0,1,14,3.284737,26316,0.0,0,1,0
26360,2016-08-10 20:00:00,1.11699,2,1.1143,1.11898,1.11412,1.11851,1.008948,1.170714,1.097868,68.958862,0,1.556618,-0.042755,0.376394,0.216117,0.547599,-0.060127,1.04439,-0.000897,0.026036,0,1,18,3.442973,1.1185,1.11893,1.11586,1.11701,1.010725,1.015791,1.151654,63.485576,0,1.849852,-0.771812,-0.133392,0.220581,0.543876,0.376394,1.556618,-0.000894,0.156177,0,1,19,3.31331,1.11699,1.11837,1.11661,1.11745,1.011498,0.970301,1.255521,64.378705,0,0.869388,-0.826087,0.041165,0.215995,0.534955,-0.133392,1.849852,-0.00179,0.067213,0,0,20,3.35138,26365,20.0,0,1,1
26380,2016-08-16 00:00:00,1.11854,3,1.11827,1.12032,1.11711,1.1198,1.003699,1.056267,0.577294,65.402759,0,1.543475,-0.75817,0.136632,0.199608,0.379358,0.084952,1.177016,-0.000894,0.05822,0,0,38,3.554206,1.1198,1.11997,1.118,1.11854,1.004557,0.834196,0.602584,60.067379,0,0.540587,-0.428571,-0.112647,0.198139,0.379772,0.136632,1.543475,0.0,0.07967,0,0,39,3.445563,1.11854,1.11865,1.11795,1.11814,1.004535,0.764844,0.61339,58.437574,0,0.392749,-0.475,-0.035774,0.188524,0.381647,-0.112647,0.540587,0.0,-0.004472,0,0,40,3.411022,26382,-30.0,0,1,0
26480,2016-09-07 04:00:00,1.12454,3,1.12359,1.12627,1.12344,1.1248,1.010463,1.133778,1.025455,69.921222,0,1.062963,-0.123967,0.107575,0.241335,0.063429,0.682633,2.300895,0.0,0.719915,0,0,40,3.98293,1.12477,1.12571,1.12431,1.12454,1.011667,1.027889,1.148537,68.907829,0,0.651607,-1.0,-0.020453,0.233041,0.044049,0.107575,1.062963,-0.002667,0.077441,0,0,41,3.960731,1.12454,1.12575,1.12328,1.12509,1.011146,0.995368,1.275289,69.9016,0,0.820156,-2.290909,0.048885,0.231971,0.024838,-0.020453,0.651607,0.0,-0.091612,0,0,42,4.007679,26486,0.0,0,1,0
26566,2016-09-27 00:00:00,1.12537,3,1.12613,1.12788,1.12477,1.12684,1.007148,1.025255,0.874107,67.723868,0,1.906419,-1.915493,0.063008,0.216766,-0.189548,0.270839,1.318133,0.0,0.154938,0,2,18,4.156757,1.12685,1.12695,1.12488,1.12536,1.006474,0.858056,0.80129,61.644762,0,0.822624,-0.322148,-0.132402,0.214686,-0.192858,0.063008,1.906419,0.000887,0.00978,0,1,19,4.03071,1.12537,1.1255,1.12478,1.12496,1.005976,0.787419,0.776313,60.075208,0,0.377389,-0.439024,-0.036446,0.203994,-0.196878,-0.132402,0.822624,0.000889,-0.00889,0,0,20,3.996587,26568,0.0,0,1,0
26715,2016-10-31 00:00:00,1.09841,3,1.09334,1.09915,1.09331,1.09823,1.005961,1.351421,0.77303,70.802553,0,1.492054,-0.006135,0.445262,0.234574,-1.665566,0.116158,1.974749,0.0,0.198875,0,0,31,1.659944,1.09828,1.09899,1.09745,1.09745,1.010031,1.105914,0.902936,67.545409,0,0.164394,0.0,-0.07563,0.227997,-1.654321,0.445262,1.492054,0.004553,0.378667,0,0,32,1.59005,1.09841,1.09907,1.09668,1.09704,1.009328,0.982807,0.978053,65.831085,0,0.65376,-0.262774,-0.124881,0.227352,-1.642935,-0.07563,0.164394,0.087476,-0.070163,0,0,33,1.553271,26718,40.0,1,0,1
26728,2016-11-02 04:00:00,1.10528,3,1.10562,1.10686,1.10504,1.10555,1.016186,1.022251,1.616125,74.68842,0,1.151311,-7.285714,-0.006332,0.227231,-1.469106,0.316564,1.837569,0.0,0.268583,0,0,44,2.311067,1.10537,1.10612,1.10499,1.10528,1.015685,0.948634,1.667466,73.625607,0,0.496812,-3.222222,-0.008143,0.218354,-1.442503,-0.006332,1.151311,-0.016281,-0.004525,0,0,45,2.287203,1.10528,1.107,1.10493,1.10691,1.015099,0.975394,1.719603,75.85901,0,0.727307,-0.214724,0.147257,0.215817,-1.406736,-0.008143,0.496812,0.0,-0.00543,0,0,46,2.431092,26729,-30.0,0,1,0
26733,2016-11-03 00:00:00,1.1095,3,1.10846,1.11228,1.10816,1.11166,1.016793,1.011222,1.958872,81.35511,0,1.804722,-0.09375,0.287858,0.23714,-1.274963,0.01263,1.533008,-0.001804,0.091225,0,0,49,2.847993,1.11167,1.11179,1.10841,1.10969,1.016392,0.876997,1.983042,73.536823,0,1.224117,-0.646465,-0.178428,0.242349,-1.235246,0.287858,1.804722,0.0009,0.02256,0,0,50,2.675522,1.1095,1.11056,1.10912,1.11021,1.016977,0.85616,2.077791,74.24052,0,0.548048,-0.535211,0.063952,0.234198,-1.190077,-0.178428,1.224117,-0.017122,0.064056,0,0,51,2.721107,26734,-30.0,0,1,0
26746,2016-11-07 04:00:00,1.10987,3,1.11195,1.11405,1.1112,1.11375,1.005852,1.009201,0.80532,69.734888,0,0.806386,-0.416667,0.161616,0.25074,-0.71354,0.221237,1.622943,0.001799,0.224585,0,0,62,3.030303,1.10616,1.11099,1.10616,1.10986,1.000818,0.553691,0.749596,57.639536,0,0.671254,0.0,0.333375,0.282494,-0.675401,0.161616,0.806386,-0.681481,-0.453564,0,0,63,2.690429,1.10987,1.1106,1.10703,1.10728,1.00129,0.215146,0.702431,51.285915,0,0.718985,-0.096525,-0.233907,0.285956,-0.638059,0.333375,0.671254,0.000901,0.07865,0,0,64,2.463695,26747,40.0,1,0,1
26842,2016-11-28 16:00:00,1.05819,1,1.06582,1.06692,1.0641,1.06621,1.012391,1.055439,1.354988,64.236584,0,0.95869,-4.410256,0.036578,0.346207,-2.380999,0.273967,1.267101,0.0,0.182647,0,5,13,0.0,1.06622,1.06653,1.05809,1.05819,1.006705,0.505481,1.336217,45.866652,0,1.389058,-0.012453,-0.758843,0.380885,-2.400306,0.036578,0.95869,0.000938,-0.564797,0,5,14,0.0,1.05819,1.06043,1.05632,1.05747,1.005065,0.467095,1.309941,44.632637,0,1.475063,-1.597222,-0.068087,0.381681,-2.404744,-0.758843,1.389058,0.0,-0.167283,0,5,15,0.0,26843,0.0,0,1,0
